TP,FP,FN,TN,Precision,Recall,Specificity,Accuracy
61,3,6,33,95.3125,91.04477611940298,91.66666666666666,91.2621359223301
70,0,8,28,100.0,89.74358974358975,100.0,92.45283018867924
69,1,4,10,98.57142857142858,94.52054794520548,90.9090909090909,94.04761904761905
75,1,5,5,98.68421052631578,93.75,83.33333333333334,93.02325581395348
66,1,5,21,98.50746268656717,92.95774647887323,95.45454545454545,93.54838709677419
61,1,11,3,98.38709677419355,84.72222222222221,75.0,84.21052631578947
